Entrez.Gene,adj.P.Val,P.Value,logFC,ID,logFC_max_min
100996465,0.938045,0.8390000000000001,0.032195,8170786,0.0048980306945796016
100996455,0.732042,0.469,0.1164025,7941059,0.017726986206673283
100887750,0.8544219999999999,0.6709999999999999,0.0974775,7971800,0.01484377529236787
100874164,0.22509200000000001,0.0404,1.3607975,8069505,0.20730972045803825
100874123,0.832026,0.632,-0.12233,8075190,0.01863003681140487
100874107,0.705666,0.431,-0.1715125,7970806,0.026122957328859345
100874051,0.657658,0.37200000000000005,0.292565,8144949,0.04456522360119518
100874034,0.5992649999999999,0.301,-0.21575,8084943,0.03286251045021129
100862728,0.319957,0.0784,0.31748000000000004,8036133,0.04836100695284218
100862697,0.16484200000000002,0.0217,-0.39166,7975386,0.05966227964098882
100861548,0.394881,0.122,0.28015,7913249,0.04267380677154648
100852405,0.844669,0.652,-0.1405325,8075477,0.02140317534073878
100653515,0.154039,0.0188,-0.8569025,8018972,0.13054165896985198
100653022,0.665746,0.382,-0.3016075,7964577,0.04594284234320874
100652939,0.376741,0.111,-0.263675,8165658,0.04016385169555273
100652824,0.42584099999999997,0.142,-0.2091,8047505,0.0318493874605082
100652739,0.632822,0.33899999999999997,-0.1834075,8122717,0.027935152511192916
100533178,0.45648900000000003,0.163,-0.38547750000000003,8177273,0.05872037995920847
100529855,0.404025,0.128,0.26002,8034342,0.03960701492452043
100528032,0.675606,0.39299999999999996,0.42818500000000004,7961173,0.06522683861826784
100526833,0.58012,0.27899999999999997,0.24224250000000003,8071272,0.03689862485693447
100509814,0.32561999999999997,0.081,-0.57377,7937037,0.08740661462667751
100509780,0.8961540000000001,0.752,0.0648625,8112178,0.009874902163169932
100508226,0.046185000000000004,0.0019100000000000002,-1.4200925,8088636,0.2163432734917893
100507739,0.8293799999999999,0.627,-0.16084,8031899,0.024497009192377205
100507646,0.986923,0.963,-0.012190000000000001,8036862,0.0018502825127735387
100507530,0.986107,0.96,-0.013295,8149084,0.002018628513318187
100507488,0.31199699999999997,0.0747,-0.371725,8048139,0.05662519591170595
100507436,0.20677199999999998,0.0341,-0.9788725,8118100,0.1491237057449025
100507399,0.600039,0.302,0.16335750000000002,8124691,0.02488054860990766
100507388,0.559742,0.258,-0.267385,8101011,0.04072906767928182
100507321,0.607007,0.309,0.3348875,7998835,0.051013027771376986
100507290,0.292763,0.0662,0.72639,8031514,0.11065816811366783
100507249,0.7729,0.53,-0.1194175,8148463,0.018186319411779266
100507206,0.812682,0.597,-0.10594500000000001,7959818,0.016133793174369512
100507191,0.636731,0.345,-0.1507825,8018445,0.02296475588877738
100507135,0.8864270000000001,0.731,0.0712525,7968632,0.010848414329215458
100506990,0.802068,0.579,-0.26824499999999996,8134429,0.0408600880959953
100506965,0.762998,0.513,-0.17018250000000001,7981945,0.02592033273091873
100506930,0.9768629999999999,0.934,-0.020145,8036302,0.0030622213673732503
100506742,0.362516,0.10099999999999999,-0.3241075,7951363,0.04937070208280566
100506736,0.906832,0.773,-0.210115,8014257,0.032004022022094465
100506730,0.639881,0.349,0.1899625,7913154,0.02893380231532882
100506627,0.645471,0.35600000000000004,-0.1743825,7947282,0.02656019988231015
100506581,0.351238,0.0952,-0.25609,8003243,0.03900828209000417
100506564,0.590262,0.289,-0.19032249999999998,8095251,0.028988648071162366
100506557,0.979376,0.94,0.010620000000000001,8137635,0.0016110940776105534
100506513,0.571764,0.271,0.1688625,8054393,0.025719231626195705
100506422,0.11121099999999999,0.01,-0.6116375,8154662,0.09317570256841913
100506409,0.841194,0.647,-0.131145,8116904,0.01997299608271807
100506271,0.825349,0.62,-0.0627975,8075918,0.009560300813735816
100506242,0.13727899999999998,0.0152,-0.79342,7907847,0.12087014315123147
100506237,0.784038,0.5479999999999999,-0.113075,7973966,0.017220043838517336
100506127,0.201734,0.0324,0.50002,7942647,0.0761708521468876
100506119,0.417433,0.136,-0.2117775,8158542,0.032257302769520234
100505993,0.546795,0.245,-0.23809499999999997,8165458,0.03626675604493543
100505879,0.509944,0.209,-0.23435,8130827,0.035696207834944746
100505741,0.619532,0.324,-0.1442625,7902645,0.02197143831090307
100505621,0.202275,0.0326,-0.36843000000000004,7949851,0.056123204896507205
100505549,0.700227,0.423,0.3636525,8021365,0.05539535601179945
100505530,0.874891,0.7070000000000001,-0.148635,8119223,0.022637585720298073
100505501,0.535967,0.233,-0.25583,8146559,0.0389686712663466
100505477,0.540903,0.23800000000000002,-0.1586525,8146527,0.024163745051027502
100420587,0.16306500000000002,0.0213,1.6179625,8035868,0.24648863378841343
100420258,0.5917979999999999,0.29100000000000004,-0.189755,7901445,0.02890218983106365
100419773,0.713188,0.441,-0.2908875,8131441,0.04430965761394301
100379661,0.633425,0.341,-0.20863249999999997,8068120,0.03177816415258546
100379250,0.48826400000000003,0.19,-0.18,7950751,0.02741602219729618
100379141,0.576332,0.276,-0.20983000000000002,8002590,0.0319606024653929
100379132,0.9962129999999999,0.987,0.005007500000000001,7964830,0.0007560335092333212
100337591,0.8291370000000001,0.627,-0.0906375,8056359,0.013801705931530406
100310846,0.9380709999999999,0.8390000000000001,0.047915,8131381,0.00729296203264465
100303728,0.5898399999999999,0.289,0.158875,8174675,0.02419764277511907
100302743,0.425386,0.141,-0.29948,8050253,0.04561871916116464
100302135,0.594879,0.295,-0.174955,8020419,0.026647419869017672
100294362,0.716448,0.445,0.1216925,8019071,0.018532914118782957
100291105,0.651628,0.363,0.2028625,8067203,0.030899108566031053
100289635,0.12786199999999998,0.0132,0.49494499999999997,7967863,0.07539767933895629
100289580,0.44842600000000005,0.158,-0.3410675,7997829,0.05195454657985295
100289388,0.8365090000000001,0.638,-0.14362750000000002,7942796,0.021874696491585563
100288974,0.534263,0.231,0.3811775,7928661,0.05806527787564106
100288910,0.7512,0.49700000000000005,0.122655,7978831,0.018679550340976826
100288884,0.341835,0.0897,-0.5397025,8071042,0.08221645410762338
100288869,0.524239,0.222,0.26288249999999996,8062347,0.04004311485805803
100288814,0.44744399999999995,0.157,0.5716925,8165945,0.0870901089107214
100288801,0.687064,0.408,0.39696750000000003,8080994,0.0604708736662293
100288797,0.339402,0.0884,-0.2921925,8060533,0.044508473478839634
100288687,0.013567,0.000169,-1.5062625,8176572,0.22947121454783673
100288413,0.405016,0.128,0.48201499999999997,8100338,0.07342780260860125
100288254,0.560674,0.259,-0.308435,8109995,0.04698300733752421
100288208,0.49373199999999995,0.195,-0.26941750000000003,7972018,0.04103871767575875
100288160,0.14224,0.0162,-0.8383674999999999,7976808,0.1277178642910329
100287948,0.8111079999999999,0.594,0.1014575,7907907,0.015450125592972127
100287932,0.857133,0.675,-0.10194500000000001,7927548,0.01552439588733006
100287902,0.449258,0.158,-0.2815975,7925361,0.04289433241479388
100287896,0.246329,0.0482,0.8298274999999999,7942520,0.1264168010832037
100287879,0.601228,0.303,0.172245,8088548,0.026234553207048445
100287869,0.9740489999999999,0.9279999999999999,0.02041,8120247,0.0031025939376396142
100287792,0.9917229999999999,0.977,-0.0045875,8062404,0.0006920467940941786
100287569,0.711808,0.439,0.1367725,7959016,0.020830341890921696
100287301,0.473038,0.17800000000000002,-0.22202,7992032,0.033817740697645635
100287290,0.423505,0.14,-0.24235500000000001,8083652,0.036915764155632455
100287226,0.895172,0.7509999999999999,-0.06729,8027332,0.010244730141742
100287171,0.19170299999999998,0.0295,0.41768500000000003,8031981,0.06362717073978927
100287166,0.46811800000000003,0.174,-0.20969250000000003,8065252,0.031939654433650926
100192379,0.79255,0.562,-0.15623499999999998,8097126,0.02379544056567303
100190949,0.6314770000000001,0.33799999999999997,-0.2152175,8109572,0.03278138443637416
100190939,0.5291319999999999,0.226,-0.2191775,7947358,0.03338468775054322
100190938,0.526423,0.22399999999999998,0.17653,8015706,0.026887370050789457
100170841,0.49856300000000003,0.19899999999999998,-0.248685,8014700,0.037880135362372384
100169989,0.850875,0.664,-0.1032825,8052594,0.015728163105183875
100158262,0.806139,0.585,-0.23111500000000001,8171760,0.03520335777905159
100151684,0.008294,6.500000000000001e-05,-1.33257,8112176,0.2030092799780617
100151683,0.07510499999999999,0.00486,-0.874265,8044961,0.1331868240689076
100144596,0.9761129999999999,0.932,-0.01623,8067588,0.002465773772683386
100141515,0.858319,0.677,-0.0710225,8010237,0.01081337398521069
100134869,0.885418,0.7290000000000001,0.06298,7985402,0.00958810456495699
100134868,0.36330500000000004,0.102,-0.45399999999999996,8061483,0.06915973635949868
100133991,0.97777,0.937,0.0265625,8007790,0.004039923139767172
100133941,0.309768,0.0737,-2.23603,8177222,0.3406507982152277
100133315,0.09305,0.007209999999999999,0.9147875,7950082,0.13936039945992165
100133207,0.7227899999999999,0.45399999999999996,-0.09699999999999999,7976554,0.014771028491227533
100133131,0.569042,0.267,-0.1899425,8099233,0.02893075532889362
100133121,0.479905,0.184,0.43918999999999997,8155521,0.06690344290423511
100133106,0.9427610000000001,0.85,-0.068375,8115732,0.010410029155851453
100133091,0.998992,0.996,0.0006675,8133752,9.483745279551484e-05
100132916,0.9323600000000001,0.825,0.0373925,8105607,0.00568986629442649
100132911,0.407092,0.13,-0.3080525,8064003,0.04692473372195106
100132800,0.952098,0.871,-0.036015,8030838,0.005480005103702278
100132731,0.466321,0.172,-0.22606500000000002,8090511,0.034433993704164285
100132686,0.775245,0.534,0.16042,7943890,0.024433022477238064
100132463,0.9445889999999999,0.8540000000000001,0.033625,8103879,0.005115890224696206
100132356,0.278569,0.06,-0.45091499999999995,8111930,0.06868973870186951
100132354,0.731701,0.46799999999999997,-0.1186875,8119915,0.018075104406894568
100132341,0.880426,0.7190000000000001,-0.06803,7995242,0.010357468639844297
100132319,0.948416,0.8640000000000001,-0.0208775,8092702,0.00317381724556235
100132169,0.879942,0.718,-0.06163,7991731,0.009382432980581173
100132147,0.731377,0.467,-0.1071825,7912804,0.016322325460047343
100132116,0.568557,0.267,-0.3799225,7929026,0.05787407947683243
100132099,0.222045,0.0393,-0.504155,7969794,0.07680081659236464
100132014,0.918266,0.797,-0.059222500000000004,8113658,0.009015651988444303
100132005,0.793084,0.563,-0.090675,8119237,0.013807419031096401
100131943,0.978806,0.9390000000000001,-0.01018,8005659,0.0015440603760362133
100131860,0.9995059999999999,0.998,-0.0006075,7991047,8.569649348992304e-05
100131827,0.01243,0.00013700000000000002,-1.7576875,8088911,0.26777564277131033
100131826,0.005315,2.78e-05,-2.0066875,8095868,0.30571062388951625
100131816,0.663416,0.379,-0.16138,8168578,0.024579277826127528
100131796,0.6051850000000001,0.307,0.3870125,7989951,0.05895423616810985
100131792,0.785326,0.55,-0.1023725,8107720,0.0155895252223824
100131766,0.11124300000000001,0.01,-0.612405,7970828,0.09329263067286983
100131763,0.891905,0.743,-0.0609025,8049950,0.009271598849000874
100131756,0.609254,0.312,0.26579749999999996,7915498,0.040487213130988034
100131755,0.10105900000000001,0.008459999999999999,-1.689,8168855,0.25731114873292976
100131726,0.8578110000000001,0.6759999999999999,0.07059,8152642,0.010747482903549549
100131581,0.805769,0.584,-0.154015,8144701,0.02345722507136614
100131541,0.057275,0.00292,-1.43255,7951140,0.2182411651676128
100131510,0.648829,0.36,0.1528175,8050844,0.0232747867585587
100131508,0.9261459999999999,0.813,0.0403625,8127776,0.006142343780053284
100131506,0.621145,0.325,-0.25393499999999997,8040221,0.03867996930161166
100131497,0.840098,0.644,-0.07192,7980481,0.010950107501490166
100131496,0.8505959999999999,0.664,-0.09807,8063209,0.014934042265510589
100131454,0.808718,0.59,-0.16796,8003619,0.02558173636330743
100131439,0.9379270000000001,0.8390000000000001,0.06466749999999999,8018184,0.009845194045426758
100131434,0.236654,0.0445,0.72604,8175609,0.11060484585105189
100131373,0.7967029999999999,0.57,-0.0756525,8040469,0.011518751344958856
100131275,0.49558199999999997,0.19699999999999998,0.28586,8144874,0.043543721398795296
100131232,0.8573709999999999,0.6759999999999999,-0.10282999999999999,7949568,0.015659225037087537
100131213,0.43023199999999995,0.145,-0.3719125,7928531,0.05665376140953592
100131211,0.350779,0.095,0.5267850000000001,8057736,0.08024848174379036
100131195,0.9962129999999999,0.987,-0.0051625,7933190,0.0007796476541061
100131170,0.947325,0.861,-0.0471975,8019088,0.007183651394281949
100131138,0.9701059999999999,0.915,-0.019575,7958724,0.002975382253970128
100131137,0.175894,0.0247,1.12394,8037959,0.17122464097930143
100131131,0.9394309999999999,0.8420000000000001,-0.03413,8043993,0.0051928266321849366
100131077,0.6869970000000001,0.408,-0.1226025,8101501,0.01867155200158443
100131017,0.416221,0.135,0.2788225,8131438,0.04247156304691026
100130988,0.737347,0.47600000000000003,-0.12988,8132811,0.019780274190691838
100130967,0.44831899999999997,0.158,-0.37490999999999997,8123101,0.05711042850151111
100130934,0.653406,0.366,0.1672375,8066739,0.02547166397833593
100130924,0.931391,0.823,-0.0457375,8077877,0.006961221384512549
100130916,0.892446,0.7440000000000001,0.0782475,8162664,0.0119140978349257
100130889,0.894014,0.748,-0.03808,8124897,0.005794606453136396
100130876,0.164632,0.0217,-1.325825,8010978,0.2019816838027914
100130872,0.681304,0.4,-0.12609,8098877,0.019202870261221958
100130857,0.9757239999999999,0.9309999999999999,-0.0106875,7982339,0.0016213776568293442
100130815,0.8568469999999999,0.674,-0.0875425,7981190,0.013330184780683629
100130771,0.931243,0.823,0.0565525,8142079,0.008608879299345468
100130744,0.249611,0.0494,0.534605,8104590,0.08143985343995247
100130733,0.9217299999999999,0.8029999999999999,-0.0597125,8105579,0.009090303156106637
100130717,0.6230289999999999,0.32799999999999996,-0.2855225,8071084,0.04349230350270134
100130713,0.661315,0.376,-0.23974499999999999,8036936,0.036518132425839206
100130691,0.20738,0.0343,-0.3998775,8056983,0.0609142101925505
100130613,0.76652,0.52,0.0811825,8169808,0.0123612430942909
100130581,0.593461,0.293,0.16008250000000002,8015798,0.02438160458114411
100130557,0.48693000000000003,0.18899999999999997,-0.1790675,7915345,0.027273956454755107
100130519,0.403573,0.127,-0.24568249999999997,8035311,0.037422706523788395
100130507,0.914607,0.7879999999999999,-0.0717825,7952882,0.010929159469748186
100130449,0.945299,0.855,-0.039185000000000005,8060101,0.0059629524536810455
100130433,0.226158,0.0408,-0.41708500000000004,8156192,0.06353576114673334
100130428,0.235029,0.0439,-0.553005,7952451,0.08424308096033395
100130370,0.8853219999999999,0.7290000000000001,-0.09059500000000001,8019181,0.013795231085355613
100130348,0.313515,0.0756,0.28139000000000003,7949371,0.04286271993052871
100130331,0.198848,0.0314,-0.39048,7910901,0.059482507441312185
100130322,0.391354,0.11900000000000001,-0.27043,8003056,0.041192971364040605
100130275,0.669996,0.387,0.5777399999999999,8116831,0.08801144143406416
100130274,0.576993,0.276,-0.17694000000000001,8153486,0.026949833272711003
100130264,0.567362,0.266,-0.2532875,8065248,0.03858132311577215
100130249,0.903184,0.765,-0.06637,7925170,0.010104568765722926
100130156,0.776828,0.536,-0.1229075,8063524,0.01871801854472119
100130083,0.8233229999999999,0.617,-0.138415,7956285,0.02108057565191227
100130071,0.775572,0.534,-0.1324375,7897286,0.020169907581092692
100129940,0.090933,0.00687,-0.9097725,7964736,0.13859636761129596
100129924,0.279169,0.0602,0.39371999999999996,7900603,0.05997611924381413
100129858,0.720879,0.452,-0.1260775,8102871,0.01920096589469996
100129831,0.9549489999999999,0.88,0.028727499999999996,8024444,0.004369759421377275
100129827,0.888402,0.735,0.0462875,7938416,0.007045013511480474
100129785,0.308618,0.073,-0.328295,8158625,0.05000866486767509
100129726,0.8729889999999999,0.703,-0.0807725,8041640,0.012298779872369355
100129654,0.504293,0.204,-0.21711999999999998,8151125,0.0330712290210223
100129648,0.45317799999999997,0.161,-0.3256525,8076327,0.049606081784924656
100129581,0.831475,0.631,-0.097425,8050113,0.014835776952975476
100129572,0.707834,0.434,-0.14453,8103092,0.022012191754473834
100129543,0.42680100000000004,0.14300000000000002,-0.40023000000000003,8027348,0.06096791332847085
100129534,0.658766,0.373,0.2854125,7911718,0.04347554507730776
100129503,0.12545599999999998,0.0127,0.8105875,8010560,0.12348560013254392
100129484,0.547325,0.24600000000000002,-0.2933175,8137962,0.04467986646581948
100129482,0.093192,0.00725,0.45812749999999997,7933129,0.06978855818506252
100129476,0.782857,0.546,0.0960775,7912133,0.01463048624190406
100129455,0.7341989999999999,0.473,-0.18774749999999998,8056963,0.02859634856763072
100129449,0.953952,0.877,-0.02421,8055911,0.0036815213603270938
100129434,0.474836,0.18,0.228415,8052376,0.03479201461029996
100129427,0.6251760000000001,0.33,-0.28256,8132832,0.043040968636987746
100129395,0.281118,0.0609,0.40108,8014702,0.06109741025196673
100129345,0.849769,0.662,0.058227499999999995,7981237,0.00886406441329324
100129312,0.7057770000000001,0.431,-0.17997249999999998,8056810,0.027411832590947784
100129271,0.923956,0.8079999999999999,-0.0465125,7905512,0.007079292108876442
100129196,0.925154,0.81,-0.0549625,7899595,0.008366643877747286
100129112,0.09356,0.00731,0.6686875,8017344,0.10186723137481933
100129075,0.627775,0.33299999999999996,0.2096475,7979351,0.03193279871417173
100129033,0.380389,0.113,-0.8479774999999999,8116722,0.1291819412731452
100128998,0.819701,0.61,-0.100285,8067754,0.015271496013208685
100128988,0.9168719999999999,0.794,0.06384,8062601,0.009719124981670471
100128977,0.974024,0.927,0.0199725,8016263,0.003035941109369674
100128927,0.794824,0.5660000000000001,0.091165,7977294,0.013882070198758733
100128922,0.634365,0.342,0.22486750000000003,7915951,0.034251555391356846
100128840,0.48939399999999994,0.191,1.47807,7967700,0.22517610629412177
100128830,0.997115,0.992,-0.00234,7937104,0.00034964169343888605
100128818,0.679968,0.39799999999999996,-0.12784,8076815,0.01946948157430172
100128816,0.21612399999999998,0.0372,0.7825625,7960362,0.11921601039022375
100128782,0.273923,0.0584,0.41431,8162562,0.06311299177884973
100128775,0.54228,0.24,-0.3256225,7902611,0.04960151130527185
100128675,0.989626,0.97,-0.0058875,8027744,0.0008901009123820008
100128653,0.71912,0.449,0.133135,8137781,0.020276171233020196
100128644,0.65345,0.366,-0.1426775,8085429,0.02172996463591369
100128569,0.743567,0.486,-0.118575,8024655,0.018057965108196582
100128496,0.562254,0.261,-0.2164425,8065244,0.03296801235553
100128398,0.633681,0.341,0.1788175,8031843,0.02723586912431514
100128356,0.7439819999999999,0.486,-0.1905775,7931822,0.029027497148211137
100128327,0.176561,0.025,-0.4754875,8129105,0.07243334241081376
100128310,0.535967,0.233,-0.22034499999999999,8067358,0.03356255558369786
100128298,0.24462399999999998,0.0476,-0.3198275,7908861,0.04871864698567345
100128292,0.868345,0.695,0.0702975,7928545,0.010702920726934788
100128288,0.770289,0.526,0.0876525,8012464,0.013346943206077213
100128285,0.81947,0.609,0.1024075,7985030,0.015594857448643995
100128262,0.675449,0.39299999999999996,-0.13733,8084921,0.02091527663780282
100128252,0.768709,0.523,-1.17387,8031646,0.1788314426147714
100128236,0.9691719999999999,0.9129999999999999,-0.02779,8099807,0.004226931932227404
100128233,0.8946649999999999,0.7490000000000001,0.0703975,7979691,0.010718155659110775
100128185,0.619471,0.324,-0.15928,8039975,0.024259344250431816
100128175,0.836282,0.638,0.07672999999999999,8081808,0.011682907739155108
100128124,0.915494,0.7909999999999999,0.07003250000000001,8130824,0.010662548156668426
100128046,0.52265,0.22,0.33135,8092162,0.05047409204565147
100128035,0.817567,0.605,0.1653125,8089472,0.025178391533948193
100127955,0.872568,0.7020000000000001,-0.074805,8131098,0.01138963529476737
100127951,0.8718,0.701,-0.11235250000000001,7997166,0.017109971453545834
100127950,0.684679,0.405,-0.180005,8132493,0.027416783943904982
100127889,0.9455370000000001,0.856,0.025639999999999996,7929525,0.003899380890443698
100127888,0.67953,0.39799999999999996,-0.11656749999999999,8067546,0.017752123844763656
100127206,0.694969,0.41700000000000004,-0.17468,8107847,0.02660552380553371
100126355,0.443646,0.154,-0.37723,7993337,0.057463878927994
100125556,0.7250840000000001,0.457,-0.10547750000000002,8082254,0.016062569866446778
100124538,0.20581,0.0339,0.889495,8163710,0.13550710423931034
100124537,0.888288,0.735,-0.09696,8052524,0.01476493451835714
100124536,0.687528,0.408,0.1685275,8009380,0.02566819460340615
100124535,0.6878770000000001,0.409,-0.3209375,8052826,0.048887754732826895
100101467,0.705023,0.43,-0.29818249999999996,8022872,0.0454210459161812
100049716,0.146574,0.0172,0.8932549999999999,7952950,0.1360799376891274
100049615,0.29996300000000004,0.0693,-0.34744250000000004,7943707,0.052925773506072075
100049587,0.928501,0.818,0.029485,8038885,0.0044851640326103726
100036565,0.19608399999999998,0.0307,-0.359525,7982062,0.054766534186235616
100036564,0.29375500000000004,0.0666,-0.347675,7982060,0.05296119472338124
100036563,0.44764799999999993,0.157,-0.4043075,7982054,0.06158911768794669
100033822,0.7549859999999999,0.502,-0.12084249999999999,7982096,0.018403417195287073
100033821,0.366626,0.10400000000000001,-0.6762825,7982006,0.10302432447358549
100033820,0.7239979999999999,0.456,-0.4323025,7982004,0.06585413695061405
100033818,0.050783,0.00231,-1.6742,7982094,0.2550563787708837
100033815,0.250201,0.0496,-0.6149875,7982088,0.09368607279631468
100033814,0.426943,0.14300000000000002,-0.3888125,7982086,0.05922846494727761
100033812,0.17666700000000002,0.0251,-0.6736800000000001,7982082,0.10262783536370546
100033811,0.9991469999999999,0.998,-0.0005375,7982080,7.503204096673262e-05
100033809,0.538863,0.23600000000000002,-0.1692825,7982076,0.02578321834133485
100033808,0.082944,0.00583,-0.5882275,7982074,0.08960920494602075
100033807,0.066941,0.00386,-0.9793299999999999,7982072,0.1491934055596076
100033806,0.22219499999999998,0.0393,-0.49169250000000003,7982070,0.07490216316993234
100033805,0.150203,0.018,-0.8504649999999999,7982068,0.12956091021102284
100033801,0.048186,0.00212,-1.523185,7982056,0.232049345945318
100033451,0.623689,0.32899999999999996,-0.13780499999999998,7982034,0.020987642565638752
100033445,0.5760000000000001,0.275,-0.34221999999999997,7982022,0.05213012917318118
100033441,0.989626,0.97,-0.00499,7982014,0.0007533673961025234
100033440,0.5927899999999999,0.292,0.1914025,7982012,0.029153185338663023
100033439,0.772699,0.53,-0.1276675,7982002,0.01944320131629814
100033438,0.28294899999999995,0.0618,-0.2829,7982000,0.043092767406386095
100033437,0.18332,0.027,-0.3371025,7982010,0.05135048151907509
100033436,0.937009,0.836,0.0662125,7981998,0.010080573747545746
100033435,0.6089859999999999,0.312,-1.3584875,7981996,0.20695779352477295
100033434,0.875331,0.708,-0.2373425,7981994,0.03615211318031114
100033433,0.74407,0.48700000000000004,-0.6589825,7981992,0.10038868120713987
100033432,0.469221,0.175,-2.1326875,7981990,0.324906638431259
100033431,0.570545,0.26899999999999996,-1.3321525,7981988,0.20294567413622697
100033430,0.6063069999999999,0.309,-0.190225,7981984,0.028973794012290784
100033428,0.658745,0.373,0.1944975,7981980,0.029624706489509798
100033427,0.544668,0.242,-1.61116,7981978,0.24545227752714197
100033426,0.536786,0.23399999999999999,-2.075705,7981976,0.31622539320407766
100033425,0.664722,0.38,-0.23383249999999997,7981974,0.03561736706093401
100033424,0.436673,0.149,-0.45596000000000003,7981972,0.06945834103014803
100033423,0.40328600000000003,0.127,-0.386305,7981970,0.05884644902296476
100033422,0.27429699999999996,0.0585,-0.3002175,7981968,0.045731076785962534
100033418,0.199376,0.0315,-1.6735825,7981960,0.254962303064697
100033413,0.46066899999999994,0.16699999999999998,-1.21953,7981949,0.18578771264632676
100009676,0.887656,0.733,0.0763425,8081358,0.01162387237697316
790955,0.736883,0.47600000000000003,0.084685,7940669,0.01289484659375482
780776,0.956126,0.882,-0.028189999999999996,7999412,0.004287871660931349
768239,0.925154,0.81,-0.0385575,8099255,0.005867353254276731
768211,0.41417600000000004,0.134,0.2817025,8099797,0.04291032909357867
767846,0.014108,0.00018899999999999999,-0.914775,7904974,0.13935849509339968
767606,0.010102,9.620000000000001e-05,-1.6662875,7976826,0.2538509147624588
767582,0.151604,0.0184,-0.91527,7976818,0.1394339080076708
767579,0.0033420000000000004,1.11e-05,-3.4714824999999996,7976816,0.528871148656755
767578,0.001527,1.87e-06,-3.581525,7976814,0.5456360488965148
767564,0.001221,4.03e-07,-5.430025,7976812,0.8272537701696219
767563,0.002105,4.62e-06,-4.251505,7976810,0.647707047489188
752014,0.8934709999999999,0.746,-0.0636975,7998817,0.009697415203319692
732275,0.7660560000000001,0.519,-0.1440525,8003230,0.0219394449533335
732253,0.8766649999999999,0.7120000000000001,0.047580000000000004,8119386,0.0072419250098550965
731220,0.0035740000000000004,1.21e-05,-2.244985,8054344,0.34201508639158723
731157,0.538086,0.235,-0.19651,8106818,0.02993130949955152
730249,0.73547,0.474,0.22518249999999998,7969482,0.0342995454277112
730211,0.239556,0.0455,0.28757,8084299,0.04380423873900466
730130,0.549458,0.248,-0.21539499999999998,8142685,0.032808426440986534
730094,0.581425,0.28,0.1757875,7993889,0.02677425067938276
730087,0.8863260000000001,0.731,0.055827499999999995,8027363,0.008498426041069568
730051,0.794927,0.5660000000000001,0.16360999999999998,8039692,0.02491901681365202
729993,0.575331,0.27399999999999997,0.21040999999999999,7993296,0.03204896507201362
729975,0.9977520000000001,0.993,-0.00131,8038874,0.00019272189202622695
729967,0.885516,0.7290000000000001,0.051565,8041561,0.00784903705706815
729956,0.393756,0.121,-0.3549325,8039498,0.054066869926053446
729927,0.22043600000000002,0.0387,0.42257749999999994,7950626,0.06437253979649939
729866,0.969418,0.914,-0.0156875,7921342,0.00238312426562866
729830,0.502785,0.20199999999999999,0.36359250000000004,8097801,0.055386215052493866
729665,0.9332299999999999,0.8270000000000001,0.03242,7979444,0.00493230929197557
729614,0.797044,0.57,-0.1514625,7912672,0.023068353427574087
729603,0.419567,0.138,-0.2547325,8123230,0.03880146788571515
729583,0.7302850000000001,0.465,0.1691875,8117707,0.025768745155767662
729515,0.525421,0.223,-0.161685,8130464,0.024625744369264287
729440,0.463052,0.16899999999999998,-0.3876425,8029759,0.05905021624081857
729420,0.185079,0.0275,-0.8035100000000001,7969472,0.12240734780778849
729359,0.9291010000000001,0.8190000000000001,0.05215499999999999,8032829,0.00793892315690647
729330,0.8855139999999999,0.7290000000000001,-0.07015,8152924,0.010680449201975209
729230,0.8697010000000001,0.6970000000000001,-0.0928775,8093294,0.0141429684122725
729173,0.507508,0.207,-0.19158499999999998,7944527,0.029180989089884195
729085,0.7750779999999999,0.534,0.073755,8079131,0.011229668506919515
729040,0.709167,0.435,-0.1520025,8113071,0.023150622061324413
729025,0.9394309999999999,0.8420000000000001,-0.029605000000000003,7961571,0.004503445951221556
729020,0.494558,0.196,0.19991,7930205,0.03044929719353506
728819,0.558733,0.257,0.933585,8051864,0.14222418583570268
728780,0.796519,0.569,-0.1110675,8106325,0.01691420257508441
728773,0.8091520000000001,0.59,0.11137249999999999,8045581,0.016960669118221167
728695,0.45054799999999995,0.159,1.6391674999999999,8170241,0.24971920115633134
728661,0.719616,0.45,0.237,7911591,0.03609993353760838
728658,0.28371399999999997,0.0624,0.278375,7929593,0.042403386725422716
728642,0.374452,0.109,0.376635,7911578,0.05737323108154688
728621,0.5137970000000001,0.212,0.2254,7900555,0.03433268140519397
728606,0.683772,0.40399999999999997,-0.25513,8022653,0.038862026741114705
728464,0.966619,0.907,-0.025664999999999997,8128837,0.0039031896234876947
728450,0.951858,0.871,0.0321625,8065013,0.004893079341622405
728448,0.9898,0.971,-0.0101125,7915204,0.0015337767968174227
728407,0.639313,0.348,-0.269835,7927550,0.041102323517593485
728318,0.451921,0.16,-0.3608725,8007118,0.05497182489730703
728299,0.913306,0.785,-0.03852,8069876,0.005861640154710736
728294,0.9816520000000001,0.9470000000000001,-0.0198875,8077238,0.003022991417020085
728283,0.822349,0.614,0.1232825,8060790,0.01877514954038114
728276,0.763049,0.514,-0.14595999999999998,7993632,0.022230051284590435
728255,0.0026739999999999997,7.91e-06,-3.3601900000000002,8015187,0.5119158117647955
